,City Name,Package,Variety,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Item Size,Color,Repack,Year,Month
187,ATLANTA,36 inch bins,HOWDEN TYPE,2017-09-30,140.0,140.0,140.0,140.0,TENNESSEE,lge,ORANGE,N,2017,9
188,ATLANTA,1 1/9 bushel cartons,PIE TYPE,2016-11-05,14.5,15.0,14.5,15.0,MICHIGAN,sml,ORANGE,N,2016,11
189,ATLANTA,1 1/9 bushel cartons,PIE TYPE,2016-11-12,14.5,15.0,14.5,15.0,MICHIGAN,sml,ORANGE,N,2016,11
190,ATLANTA,1 1/9 bushel cartons,PIE TYPE,2016-11-19,14.5,15.0,14.5,15.0,MICHIGAN,sml,ORANGE,N,2016,11
191,ATLANTA,1 1/9 bushel cartons,PIE TYPE,2016-11-26,14.5,15.0,14.5,15.0,MICHIGAN,sml,ORANGE,N,2016,11
192,ATLANTA,24 inch bins,PIE TYPE,2016-09-24,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,9
193,ATLANTA,24 inch bins,PIE TYPE,2016-10-01,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,10
194,ATLANTA,24 inch bins,PIE TYPE,2016-10-08,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,10
195,ATLANTA,24 inch bins,PIE TYPE,2016-10-15,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,10
196,ATLANTA,24 inch bins,PIE TYPE,2016-10-22,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,10
197,ATLANTA,24 inch bins,PIE TYPE,2016-10-29,135.0,135.0,135.0,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,10
198,ATLANTA,24 inch bins,PIE TYPE,2016-11-05,123.5,135.0,123.5,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,11
199,ATLANTA,24 inch bins,PIE TYPE,2016-11-12,123.5,135.0,123.5,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,11
200,ATLANTA,24 inch bins,PIE TYPE,2016-11-19,123.5,135.0,123.5,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,11
201,ATLANTA,24 inch bins,PIE TYPE,2016-11-26,123.5,135.0,123.5,135.0,NORTH CAROLINA,sml,ORANGE,N,2016,11
202,ATLANTA,36 inch bins,PIE TYPE,2016-09-24,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,9
203,ATLANTA,36 inch bins,PIE TYPE,2016-10-01,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,10
204,ATLANTA,36 inch bins,PIE TYPE,2016-10-08,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,10
205,ATLANTA,36 inch bins,PIE TYPE,2016-10-15,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,10
206,ATLANTA,36 inch bins,PIE TYPE,2016-10-22,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,10
207,ATLANTA,36 inch bins,PIE TYPE,2016-10-29,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,10
208,ATLANTA,36 inch bins,PIE TYPE,2016-11-05,210.0,286.0,210.0,286.0,MICHIGAN,sml,ORANGE,N,2016,11
209,ATLANTA,1 1/9 bushel cartons,MINIATURE,2017-09-30,16.5,18.0,16.5,16.75,TENNESSEE,sml,ORANGE,N,2017,9
210,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,200.0,165.0,165.0,CANADA,exjbo,ORANGE,N,2016,9
211,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,200.0,165.0,165.0,CANADA,jbo,ORANGE,N,2016,9
212,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,9
213,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,9
214,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,180.0,165.0,165.0,CANADA,lge,ORANGE,N,2016,9
215,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,160.0,180.0,160.0,165.0,CANADA,lge,ORANGE,N,2016,9
216,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,140.0,160.0,150.0,160.0,CANADA,med-lge,ORANGE,N,2016,9
217,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,140.0,160.0,150.0,150.0,CANADA,med,ORANGE,N,2016,9
218,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,140.0,160.0,140.0,140.0,CANADA,sml,ORANGE,N,2016,9
219,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,200.0,225.0,225.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2016,9
220,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,180.0,225.0,200.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2016,9
221,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,180.0,225.0,200.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2016,9
222,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,180.0,225.0,180.0,200.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,9
223,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,180.0,225.0,180.0,190.0,MASSACHUSETTS,med,ORANGE,N,2016,9
224,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,180.0,225.0,180.0,180.0,MASSACHUSETTS,sml,ORANGE,N,2016,9
225,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,170.0,180.0,180.0,180.0,MICHIGAN,jbo,ORANGE,N,2016,9
226,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,170.0,180.0,175.0,180.0,MICHIGAN,xlge,ORANGE,N,2016,9
227,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,140.0,160.0,150.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,9
228,BOSTON,36 inch bins,HOWDEN TYPE,2016-09-24,140.0,160.0,150.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,9
229,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,200.0,165.0,165.0,CANADA,exjbo,ORANGE,N,2016,10
230,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,200.0,165.0,165.0,CANADA,jbo,ORANGE,N,2016,10
231,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
232,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
233,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,180.0,165.0,165.0,CANADA,lge,ORANGE,N,2016,10
234,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,160.0,180.0,160.0,165.0,CANADA,lge,ORANGE,N,2016,10
235,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,140.0,160.0,150.0,160.0,CANADA,med-lge,ORANGE,N,2016,10
236,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,140.0,160.0,150.0,150.0,CANADA,med,ORANGE,N,2016,10
237,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,140.0,160.0,140.0,140.0,CANADA,sml,ORANGE,N,2016,10
238,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,200.0,225.0,225.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2016,10
239,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,180.0,225.0,200.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
240,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,180.0,225.0,200.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2016,10
241,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,180.0,225.0,180.0,200.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,10
242,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,180.0,225.0,180.0,190.0,MASSACHUSETTS,med,ORANGE,N,2016,10
243,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,180.0,225.0,180.0,180.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
244,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,170.0,180.0,180.0,180.0,MICHIGAN,jbo,ORANGE,N,2016,10
245,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,170.0,180.0,175.0,180.0,MICHIGAN,xlge,ORANGE,N,2016,10
246,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,140.0,160.0,150.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,10
247,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-01,140.0,160.0,150.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
248,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,200.0,165.0,165.0,CANADA,exjbo,ORANGE,N,2016,10
249,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,200.0,165.0,165.0,CANADA,jbo,ORANGE,N,2016,10
250,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
251,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
252,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,180.0,160.0,165.0,CANADA,lge,ORANGE,N,2016,10
253,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,160.0,180.0,165.0,165.0,CANADA,lge,ORANGE,N,2016,10
254,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,140.0,160.0,150.0,160.0,CANADA,med-lge,ORANGE,N,2016,10
255,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,140.0,160.0,150.0,150.0,CANADA,med,ORANGE,N,2016,10
256,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,140.0,160.0,140.0,140.0,CANADA,sml,ORANGE,N,2016,10
257,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,200.0,225.0,225.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2016,10
258,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,180.0,225.0,200.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
259,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,180.0,225.0,200.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2016,10
260,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,180.0,225.0,180.0,200.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,10
261,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,180.0,225.0,180.0,190.0,MASSACHUSETTS,med,ORANGE,N,2016,10
262,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,180.0,225.0,180.0,180.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
263,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,170.0,180.0,180.0,180.0,MICHIGAN,jbo,ORANGE,N,2016,10
264,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,170.0,180.0,175.0,180.0,MICHIGAN,xlge,ORANGE,N,2016,10
265,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,140.0,160.0,150.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,10
266,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-08,140.0,160.0,150.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
267,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,200.0,165.0,165.0,CANADA,exjbo,ORANGE,N,2016,10
268,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,200.0,165.0,165.0,CANADA,jbo,ORANGE,N,2016,10
269,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
270,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,200.0,165.0,165.0,CANADA,xlge,ORANGE,N,2016,10
271,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,180.0,165.0,165.0,CANADA,lge,ORANGE,N,2016,10
272,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,160.0,180.0,160.0,165.0,CANADA,lge,ORANGE,N,2016,10
273,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,140.0,160.0,150.0,160.0,CANADA,med-lge,ORANGE,N,2016,10
274,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,140.0,160.0,150.0,150.0,CANADA,med,ORANGE,N,2016,10
275,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,140.0,160.0,140.0,140.0,CANADA,sml,ORANGE,N,2016,10
276,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,200.0,225.0,225.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2016,10
277,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,180.0,225.0,200.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
278,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,180.0,225.0,200.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2016,10
279,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,180.0,225.0,180.0,200.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,10
280,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,180.0,225.0,180.0,190.0,MASSACHUSETTS,med,ORANGE,N,2016,10
281,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,180.0,225.0,180.0,180.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
282,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,170.0,180.0,180.0,180.0,MICHIGAN,jbo,ORANGE,N,2016,10
283,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,170.0,180.0,175.0,180.0,MICHIGAN,xlge,ORANGE,N,2016,10
284,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,140.0,160.0,150.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,10
285,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-15,140.0,160.0,150.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
286,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,150.0,200.0,160.0,160.0,CANADA,exjbo,ORANGE,N,2016,10
287,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,160.0,200.0,160.0,165.0,CANADA,jbo,ORANGE,N,2016,10
288,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,150.0,200.0,150.0,165.0,CANADA,xlge,ORANGE,N,2016,10
289,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,160.0,200.0,160.0,165.0,CANADA,xlge,ORANGE,N,2016,10
290,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,160.0,180.0,160.0,160.0,CANADA,lge,ORANGE,N,2016,10
291,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,150.0,180.0,150.0,165.0,CANADA,lge,ORANGE,N,2016,10
292,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,140.0,160.0,150.0,155.0,CANADA,med-lge,ORANGE,N,2016,10
293,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,140.0,160.0,145.0,150.0,CANADA,med,ORANGE,N,2016,10
294,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,130.0,160.0,135.0,140.0,CANADA,sml,ORANGE,N,2016,10
295,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,195.0,225.0,220.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2016,10
296,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,180.0,225.0,195.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
297,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,180.0,225.0,190.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2016,10
298,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,180.0,225.0,180.0,190.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,10
299,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,180.0,225.0,180.0,185.0,MASSACHUSETTS,med,ORANGE,N,2016,10
300,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,175.0,225.0,175.0,180.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
301,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,170.0,180.0,170.0,180.0,MICHIGAN,jbo,ORANGE,N,2016,10
302,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,160.0,180.0,165.0,175.0,MICHIGAN,xlge,ORANGE,N,2016,10
303,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,140.0,160.0,145.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,10
304,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-22,140.0,160.0,145.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
305,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,150.0,200.0,160.0,160.0,CANADA,exjbo,ORANGE,N,2016,10
306,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,200.0,160.0,165.0,CANADA,jbo,ORANGE,N,2016,10
307,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,200.0,160.0,165.0,CANADA,xlge,ORANGE,N,2016,10
308,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,150.0,200.0,150.0,165.0,CANADA,xlge,ORANGE,N,2016,10
309,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,150.0,180.0,150.0,165.0,CANADA,lge,ORANGE,N,2016,10
310,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,180.0,160.0,160.0,CANADA,lge,ORANGE,N,2016,10
311,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,140.0,160.0,150.0,155.0,CANADA,med-lge,ORANGE,N,2016,10
312,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,140.0,160.0,145.0,150.0,CANADA,med,ORANGE,N,2016,10
313,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,130.0,160.0,135.0,140.0,CANADA,sml,ORANGE,N,2016,10
314,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,180.0,225.0,210.0,220.0,MASSACHUSETTS,jbo,ORANGE,N,2016,10
315,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,170.0,225.0,195.0,195.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
316,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,170.0,225.0,190.0,190.0,MASSACHUSETTS,lge,ORANGE,N,2016,10
317,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,225.0,180.0,180.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,10
318,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,225.0,175.0,175.0,MASSACHUSETTS,med,ORANGE,N,2016,10
319,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,150.0,225.0,175.0,175.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
320,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,160.0,180.0,170.0,170.0,MICHIGAN,jbo,ORANGE,N,2016,10
321,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,150.0,180.0,165.0,165.0,MICHIGAN,xlge,ORANGE,N,2016,10
322,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,140.0,160.0,145.0,150.0,PENNSYLVANIA,xlge,ORANGE,N,2016,10
323,BOSTON,36 inch bins,HOWDEN TYPE,2016-10-29,140.0,160.0,145.0,150.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
324,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,180.0,225.0,210.0,220.0,MASSACHUSETTS,jbo,ORANGE,N,2016,11
325,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,170.0,225.0,195.0,195.0,MASSACHUSETTS,xlge,ORANGE,N,2016,11
326,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,170.0,225.0,190.0,190.0,MASSACHUSETTS,lge,ORANGE,N,2016,11
327,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,160.0,225.0,180.0,180.0,MASSACHUSETTS,med-lge,ORANGE,N,2016,11
328,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,160.0,225.0,175.0,175.0,MASSACHUSETTS,med,ORANGE,N,2016,11
329,BOSTON,36 inch bins,HOWDEN TYPE,2016-11-05,150.0,225.0,175.0,175.0,MASSACHUSETTS,sml,ORANGE,N,2016,11
330,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,200.0,225.0,210.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2017,9
331,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,175.0,200.0,185.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2017,9
332,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,175.0,200.0,175.0,200.0,MASSACHUSETTS,lge,ORANGE,N,2017,9
333,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,200.0,225.0,225.0,225.0,MICHIGAN,jbo,ORANGE,N,2017,9
334,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,175.0,200.0,200.0,200.0,MICHIGAN,xlge,ORANGE,N,2017,9
335,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-23,175.0,200.0,200.0,200.0,MICHIGAN,lge,ORANGE,N,2017,9
336,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,200.0,225.0,210.0,225.0,MASSACHUSETTS,jbo,ORANGE,N,2017,9
337,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,175.0,200.0,185.0,200.0,MASSACHUSETTS,xlge,ORANGE,N,2017,9
338,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,175.0,200.0,175.0,175.0,MASSACHUSETTS,lge,ORANGE,N,2017,9
339,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,200.0,225.0,225.0,225.0,MICHIGAN,jbo,ORANGE,N,2017,9
340,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,175.0,200.0,200.0,200.0,MICHIGAN,xlge,ORANGE,N,2017,9
341,BOSTON,36 inch bins,HOWDEN TYPE,2017-09-30,175.0,200.0,200.0,200.0,MICHIGAN,lge,ORANGE,N,2017,9
342,BOSTON,24 inch bins,CINDERELLA,2016-09-24,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,9
343,BOSTON,24 inch bins,CINDERELLA,2016-09-24,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,9
344,BOSTON,24 inch bins,CINDERELLA,2016-10-01,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
345,BOSTON,24 inch bins,CINDERELLA,2016-10-01,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
346,BOSTON,24 inch bins,CINDERELLA,2016-10-08,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
347,BOSTON,24 inch bins,CINDERELLA,2016-10-08,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
348,BOSTON,24 inch bins,CINDERELLA,2016-10-15,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
349,BOSTON,24 inch bins,CINDERELLA,2016-10-15,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
350,BOSTON,24 inch bins,CINDERELLA,2016-10-22,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
351,BOSTON,24 inch bins,CINDERELLA,2016-10-22,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
352,BOSTON,24 inch bins,CINDERELLA,2016-10-29,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
353,BOSTON,24 inch bins,CINDERELLA,2016-10-29,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
354,BOSTON,24 inch bins,CINDERELLA,2016-11-05,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,11
355,BOSTON,24 inch bins,CINDERELLA,2016-11-05,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,11
356,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-09-24,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,9
357,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-10-01,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
358,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-10-08,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
359,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-10-15,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
360,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-10-22,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
361,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-10-29,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,10
362,BOSTON,1/2 bushel cartons,FAIRYTALE,2016-11-05,15.0,16.0,15.0,15.0,MASSACHUSETTS,sml,ORANGE,N,2016,11
363,BOSTON,24 inch bins,FAIRYTALE,2016-09-24,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,9
364,BOSTON,24 inch bins,FAIRYTALE,2016-09-24,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,9
365,BOSTON,24 inch bins,FAIRYTALE,2016-10-01,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
366,BOSTON,24 inch bins,FAIRYTALE,2016-10-01,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
367,BOSTON,24 inch bins,FAIRYTALE,2016-10-08,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
368,BOSTON,24 inch bins,FAIRYTALE,2016-10-08,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
369,BOSTON,24 inch bins,FAIRYTALE,2016-10-15,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
370,BOSTON,24 inch bins,FAIRYTALE,2016-10-15,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
371,BOSTON,24 inch bins,FAIRYTALE,2016-10-22,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
372,BOSTON,24 inch bins,FAIRYTALE,2016-10-22,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
373,BOSTON,24 inch bins,FAIRYTALE,2016-10-29,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,WHITE,N,2016,10
374,BOSTON,24 inch bins,FAIRYTALE,2016-10-29,260.0,285.0,285.0,285.0,MASSACHUSETTS,xlge,ORANGE,N,2016,10
